place_id,restaurant_name,address,avg_rating,total_ratings,avg_sentiment_compound,total_reviews,positive_review_count,negative_review_count,neutral_review_count,latitude,longitude,opening_hours,all_review_texts,positive_ratio,negative_ratio,food_type_tags,priority_tags,tfidf_keywords,all_keywords_for_recommendation
ChIJRelHfY68cEgRfpR4FBnYESs,Sheldon Inns Ltd,"Colmore Row, Birmingham B3 2EW, UK",5.0,1.0,0.0,1,0,0,1,52.4820679,-1.8988558,"[""Monday: 8:30 AM – 4:00 PM"", ""Tuesday: 8:30 AM – 4:00 PM"", ""Wednesday: 8:30 AM – 4:00 PM"", ""Thursday: 8:30 AM – 4:00 PM"", ""Friday: 8:30 AM – 4:00 PM"", ""Saturday: 8:30 AM – 4:00 PM"", ""Sunday: 8:30 AM – 4:00 PM""]",nan,0.0,0.0,"[""General Cuisine""]",[],['nan'],"[""General Cuisine"", ""nan""]"
ChIJRfpD4U29cEgR2sUlrA_Tk8E,Bhancha Nepalese & Indian Cuisine,"21 Frederick St, Birmingham B1 3HE, UK",4.9,158.0,0.97848,5,5,0,0,52.4854312,-1.9115201,"[""Monday: 5:00 – 10:30 PM"", ""Tuesday: 5:00 – 10:30 PM"", ""Wednesday: 5:00 – 10:30 PM"", ""Thursday: 5:00 – 10:30 PM"", ""Friday: 4:00 – 10:30 PM"", ""Saturday: 1:00 – 10:30 PM"", ""Sunday: 1:00 – 10:00 PM""]","Came this evening, and had such a lovely meal. Food was beautiful and the service was second to none. Family run restaurant, and you can tell this place is their pride and joy.

I highly recommend if you are looking for fantastic food and service and you want to support a local business look no further. Really lovely experience.
First time at this restaurant and the good reviews are deserved.  Staff were attentive and gave us great recommendations, which we took and didn't regret. Delicious food that was thoughtfully presented.  Definitely suggest you try here. This Nepalese restaurant is well worth a visit. The food is fine and fragrant and beautifully presented. It is a delight to encounter such a lovely interpretation of Nepali/Indian food, so different from that usually served. I had Devon crab (delicious) and my friend tried the cod and ginger with coriander rice, which was wonderful. We took the sharing desert board, which was sweet but not too sweet and beautifully presented. The staff are incredibly friendly and helpful. Do try this little gem of a restaurant. **An Outstanding Dining Experience – Top-Notch Food & Service**

From start to finish, our experience was nothing short of exceptional. The food was absolutely delicious, and the customer service was truly first class – warm, attentive, and genuine.

We began with a generous serving of crispy *poppadoms*, accompanied by a delightful variety of chutneys and relishes – each sauce brought its own unique flavor, from tangy to sweet to spicy. A perfect way to whet the appetite.

For starters, we opted for the *Chicken Tikka* and *Papri Chaat*. The chicken was incredibly tender, marinated to perfection, and bursting with flavor. The papri chaat was a lovely mix of textures and tastes – crisp, creamy, tangy, and just the right amount of spice. Portion sizes were generous without being overwhelming.

Our mains included *Saag Chicken* and *Paneer Makhani*, served with freshly baked *Tandoori Roti*. Both dishes were outstanding – rich, flavorful, and well-balanced in spices. The saag chicken had a beautiful depth of flavor, while the paneer makhani was creamy and comforting, with a slight sweetness that paired beautifully with the spiced gravy. The medium spice level was spot on for us – just enough heat to excite the palate without overpowering the dish.

For dessert, we shared *Gulab Jamun with Ice Cream* alongside a cup of aromatic *Masala Chai*. The gulab jamun was warm, soft, and syrupy – complemented perfectly by the cool ice cream. The masala tea had just the right blend of spices and sweetness, making for a lovely, comforting end to our meal.

We’re regular diners at places like Dishoom, Asha’s, and Varanasi – and we can confidently say this restaurant holds its own among them. In fact, the level of customer service here may even surpass the others – the staff truly made us feel welcomed and valued.

Looking forward to our next visit – a new favorite on our dining list! This place is very very good. Nepalese/Indian cuisine. We had the vegetarian platter, vegetarian momo and chicken momos for starters all very well presented and super tasty and perfectly spiced. For mains we had one of the chicken curries and Palak Paneer again perfectly spiced and flavourful. The cocktails I’ve got to say are high quality and better than cocktail bars around the city. They are unique and masterfully made. I’d go back just for the drinks. I also had Cobra beer on tap too. To finish we had the dessert platter. Very well presented but the Jalabi and Ras malai could have been a lot better. I’m Indian and know my Indian food well so I feel that most people who haven’t eaten these types of desserts in the past will love them from here.

The star of the show was our waitress. Truly an amazing member of the team. Lovely and polite manner and very funny too and an absolute delight. She made the evening so much better and have to say one of the best waitresses/waiters we’ve ever encountered. She haloed us choose the right things based on what we told her about our tastes.  Her name was Hazel … well done!!! …and we will be back next time we’re in town.",1.0,0.0,"[""Indian"", ""Cafe"", ""Bar/Pub"", ""Vegetarian/Vegan"", ""Dessert"", ""Seafood"", ""Ethiopian"", ""Indian Street Food""]","[""Service"", ""Food Quality"", ""Waiting Time"", ""Drinks"", ""Experience"", ""Portion Size"", ""Ventilation/AC"", ""Emotional Tone"", ""Recommendation Tendency""]","['indian', 'presented', 'paneer', 'chicken', 'spiced', 'nepalese', 'chaat', 'tangy', 'saag', 'perfectly spiced']","[""presented"", ""Ethiopian"", ""paneer"", ""Bar/Pub"", ""Recommendation Tendency"", ""perfectly spiced"", ""Service"", ""Dessert"", ""Food Quality"", ""chicken"", ""Ventilation/AC"", ""nepalese"", ""Waiting Time"", ""Portion Size"", ""tangy"", ""chaat"", ""Cafe"", ""Vegetarian/Vegan"", ""Emotional Tone"", ""Drinks"", ""Seafood"", ""indian"", ""spiced"", ""Indian"", ""Indian Street Food"", ""Experience"", ""saag""]"
ChIJRyRRTLi9cEgRvordUA6CHMc,200 Degrees Coffee Shop,"12 Lower Temple St, Birmingham B2 4JD, UK",4.4,604.0,0.9362600000000001,5,5,0,0,52.4789205,-1.8994338,"[""Monday: 7:00 AM – 7:00 PM"", ""Tuesday: 7:00 AM – 7:00 PM"", ""Wednesday: 7:00 AM – 7:00 PM"", ""Thursday: 7:00 AM – 7:00 PM"", ""Friday: 7:00 AM – 7:00 PM"", ""Saturday: 7:30 AM – 7:00 PM"", ""Sunday: 9:00 AM – 6:00 PM""]","200 Degrees Café provided a genuinely delightful experience on the day of Spring Equinox. Stepping into this café feels like entering a carefully curated artistic space, filled with warm lighting, wooden accents, and vintage-inspired decorations that effortlessly blend modern charm with classic elegance.

I brought my own reusable cup and was pleased with how beautifully the barista crafted my flat white—a lovely heart-shaped latte art topped off my drink. The baked goods were invitingly displayed, with a tempting variety of vegan-friendly cakes and pastries, each presented meticulously under glass.

Adding to the day’s personal significance, I had brought along some of my own calligraphy pieces to photograph, and the café’s thoughtful aesthetics provided a perfect backdrop. The staff were friendly and accommodating, and the overall atmosphere felt cosy, inclusive, and ideal for relaxation or quiet reflection.

If you appreciate coffee culture and a visually appealing environment, 200 Degrees Café is a must-visit. It’s not just a café; it’s a little sanctuary in the city, thoughtfully designed for aesthetic pleasure and moments of tranquility. One of my favorite places. Great selection of pastries and coffee, and I absolutely love the matcha latte here. Very delicious! Pleasant atmosphere and friendly staff who always smile and behave warmly. Our go-to coffee shop in Birmingham town centre. It's always a pleasant visit! Customer service is brilliant & the ambience is great. Jess was so kind to my daughter on our recent visit. Excellent coffee shop. Great service with a decent selection of food. Very clean,good work guys 🕺 Great small business coffee shop. Nice coffee. Relaxed atmosphere. Good amount of seating. We had a latte, shortbread millionaire and salted caramel oat iced twist (deff recommend!)",1.0,0.0,"[""Cafe"", ""Bar/Pub"", ""Vegetarian/Vegan"", ""Vietnamese""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Cleanliness"", ""Drinks"", ""Experience"", ""Portion Size"", ""Ventilation/AC"", ""Emotional Tone"", ""Recommendation Tendency""]","['café', 'coffee', '200 degrees', 'coffee shop', 'degrees', '200', 'latte', 'pastries', 'shop', 'brought']","[""pastries"", ""Bar/Pub"", ""200 degrees"", ""Recommendation Tendency"", ""Service"", ""Food Quality"", ""Atmosphere"", ""brought"", ""Ventilation/AC"", ""caf\u00e9"", ""latte"", ""Portion Size"", ""coffee shop"", ""Cleanliness"", ""Cafe"", ""200"", ""Vegetarian/Vegan"", ""Emotional Tone"", ""Drinks"", ""degrees"", ""Vietnamese"", ""coffee"", ""shop"", ""Experience""]"
ChIJS-YscH28cEgR-dHZtAfaVW0,Muffin Break,"Unit K15 / K16, Upper Mall, Birmingham B5 4BU, UK",3.8,328.0,0.29231999999999997,5,3,2,0,52.477534,-1.8947832,"[""Monday: 8:30 AM – 7:00 PM"", ""Tuesday: 8:30 AM – 7:00 PM"", ""Wednesday: 8:30 AM – 7:00 PM"", ""Thursday: 8:30 AM – 7:00 PM"", ""Friday: 8:30 AM – 7:00 PM"", ""Saturday: 8:30 AM – 7:00 PM"", ""Sunday: 10:00 AM – 5:00 PM""]","I stopped for some food and a cold drink, to be told in not so polite manner that certain drinks on the board we don't do. My food was half cold. Being a diabetic I just needed food and didn't want to complain. The way the manager was speaking to the young girls I thought was a bit unprofessional and rud The muffins are good but I ordered a Brioche French Toast for almost £10 and it turned out to be tiny! Like half the size of a normal slice of bread. Not worth the money. Stick to the muffins Food and coffee were good.
Service is not good at all - grumpy staff, ‘forgot’ one of the sandwiches, tables not being cleared (customers having to do it).
Won’t be back.
There are better options than this. Rude! I dont really make reviews but well. I Ordered a hot white americano takeaway to 3 people and nobody seems to finish the order. Got scolded by a white lady with short hair with highlights in front of everybody cuz I didnt say takeaway away and she’s already done it. I said takeaway to 3 people and she has the audacity to say I ddnt and shee proceeded to serve me cold coffee instead. Brilliant Me and my two friends dined here today and the experience was unpleasant. My friend ordered a vegetarian breakfast, which costed nearly £10 and the portion size was not up to standard. There was the smallest portion of beans, missing one has brown and had an egg shell in the fried eggs. Abysmal. I ordered an iced chai late and it was near enough just cold milk, whilst my other friend’s drink was missing, which we had to go and ask for. She also ordered the french toast which costed £9.90 for one slice of bread with some fruit and syrup on it. Appalling quantity and quality for the price. I work in hospitality and am very forgiving and understand of just how stressful it can be when it is busy, and that mistakes happen. But there are standards. And they weren’t met. Will not be returning.",0.6,0.4,"[""Cafe"", ""Bar/Pub"", ""Fast Food"", ""Vegetarian/Vegan"", ""Mediterranean"", ""Breakfast""]","[""Service"", ""Food Quality"", ""Value"", ""Cleanliness"", ""Drinks"", ""Experience"", ""Portion Size"", ""Ventilation/AC""]","['costed', 'cold', 'muffins', 'takeaway', 'french toast', 'french', 'slice', 'missing', 'toast', 'white']","[""slice"", ""Bar/Pub"", ""cold"", ""Service"", ""Mediterranean"", ""Breakfast"", ""toast"", ""Food Quality"", ""missing"", ""Ventilation/AC"", ""takeaway"", ""Portion Size"", ""Cleanliness"", ""Cafe"", ""french"", ""white"", ""Vegetarian/Vegan"", ""Drinks"", ""Fast Food"", ""costed"", ""french toast"", ""Value"", ""muffins"", ""Experience""]"
ChIJS-YscH28cEgRWj-b_3ET7Ck,Pizza Express,"Upper Mall East, Bullring Shopping Centre, Birmingham B5 4BF, UK",4.1,1088.0,0.97584,5,5,0,0,52.4778291,-1.8940268,"[""Monday: 11:30 AM – 9:00 PM"", ""Tuesday: 11:30 AM – 9:00 PM"", ""Wednesday: 11:30 AM – 9:00 PM"", ""Thursday: 11:30 AM – 9:00 PM"", ""Friday: 11:30 AM – 9:00 PM"", ""Saturday: 11:30 AM – 9:00 PM"", ""Sunday: 11:30 AM – 6:00 PM""]","Ellen is just the loveliest person, and has done so well in the busy easter holiday rush as she mentioned she hadn’t been in the job for long!! Really made my visit worth it. My friend and I have been here twice in the last couple of weeks before concerts. The first time we were running late and tried to be as quick as we could and managed to be in and out in 45 minutes, that’s with drinks and a main and sides, the service was just amazing. The second time we weren’t rushing as much and were lucky enough to have the same lovely waitress who was cheerful and made our visit really nice. Will definitely be back soon!! Food was really really nice, and made use of the O2 offer which got the order from £45 to £25! food came super quick and tasted amazing, our server vicki was amazing too and showed me how the app worked! all staff were very friendly, couldn’t ask for more :) I had such a great experience, at this pizza express specifically. From the moment we arrived, Ellen our waitress was providing great service, always with a friendly smile and compliments. Throughout the delicious meal and even after, Ellen made us feel very welcomed and cared for- she has a radiating energy that was very appreciated.
Overall a great experience and would definitely visit again Beautiful restaurant, Ellen was an amazing waitress and ensured we were satisfied at all times. I’d even say going above and beyond whilst always having a smile on her face, both her and the manager (who I didn’t mange to get the name of) were amazing! Great work guys! Was pretty empty when we went but the food was pretty good and the discounts were also not bad so would definitely go again. Absolutely adored the doughballs with the garlic butter",1.0,0.0,"[""Italian"", ""Bar/Pub""]","[""Service"", ""Food Quality"", ""Waiting Time"", ""Drinks"", ""Experience"", ""Emotional Tone"", ""Recommendation Tendency""]","['waitress', '45', 'amazing', 'smile', 'pretty', 'couldn ask', 'visit beautiful', 'vicki', 'loveliest', 'amazing waitress']","[""Italian"", ""visit beautiful"", ""45"", ""Bar/Pub"", ""Recommendation Tendency"", ""vicki"", ""Service"", ""Food Quality"", ""smile"", ""Waiting Time"", ""couldn ask"", ""loveliest"", ""pretty"", ""Emotional Tone"", ""Drinks"", ""amazing waitress"", ""amazing"", ""waitress"", ""Experience""]"
ChIJS-YscH28cEgRioHunA-zQEI,YO! Birmingham Selfridges,"Selfridges, Upper Dean St, Birmingham B5 4BP, UK",4.0,296.0,0.37372,5,4,1,0,52.4780327,-1.892613,"[""Monday: 11:00 AM – 8:00 PM"", ""Tuesday: 11:00 AM – 8:00 PM"", ""Wednesday: 11:00 AM – 8:00 PM"", ""Thursday: 11:00 AM – 8:00 PM"", ""Friday: 11:00 AM – 8:00 PM"", ""Saturday: 11:00 AM – 8:00 PM"", ""Sunday: 11:30 AM – 5:30 PM""]","Quick and efficient service. The salmon was fresh and flavoursome. Shame no Soft Shell Crab available which is the exclusive for Selfridges. The food is okay, you know what you're getting with a sushi chain. Sadly they didn't have a main ingredient that meant there were a couple of dishes I couldn't order. Staff could have been more attentive, I had to keep flagging them down to order more. It's a shame they didn't have the bells to ask for service like other yo sushi's had. Overall it's okay if you need a quick and easy lunch. Our waiter Jose was incredible ! He made our entire stay infinitely more enjoyable! He was very patient and helpfully even though we were a bit rowdy. 11/10 for the staff!!! The food is delicious but the portions were more on the small size. Flies in the Soy Sauce!!!!

1st time ever going to a Yo Sushi, took my wife there as she enjoys Sushi. She took a plate of the turn table and started to dig in, she added some soy sauce to her food and a small fly came out. Now 1 fly can be some what normal I guess but I turned my flash light on my phone and put it at the bottom of the soy sauce bottle and there was about 10 flies in there. Which now shows me they haven’t cleaned the bottles out in god knows how long! Yuk!! The waiter removed the bottle and brought us a new one but it wasn’t a trusted bottle after that. After she did take the 2 trays off our bill but it was very off putting being our 1st time there. Do I dare give Yo Sushi another chance? We wanted a quick and light lunch so we picked Yo! Sushi. Whilst the place is tastefully decorated, the food is rather disappointing. The flavors are not wholesome leaving more room for improvement. The sauces are typically central kitchen delivered sauces. The beef teriyaki is hard and over powered by the taste of shoyu. The curry pumpkin croquet has little flavor. The sushi rolls were mushy indicating that the rice has been over cooked. I’m Asian and may have a different taste palate.",0.8,0.2,"[""Indian"", ""Japanese"", ""Cafe"", ""Bar/Pub"", ""Seafood"", ""Vietnamese""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Cleanliness"", ""Location"", ""Waiting Time"", ""Experience"", ""Portion Size"", ""Emotional Tone""]","['sushi', 'soy sauce', 'soy', 'bottle', 'flies', 'fly', '1st', 'sauce', 'sauces', 'quick']","[""Bar/Pub"", ""Experience"", ""Service"", ""flies"", ""sauce"", ""Food Quality"", ""Atmosphere"", ""fly"", ""Waiting Time"", ""Portion Size"", ""Japanese"", ""Location"", ""Cleanliness"", ""Cafe"", ""soy"", ""quick"", ""bottle"", ""Emotional Tone"", ""Seafood"", ""1st"", ""Vietnamese"", ""Indian"", ""sauces"", ""Value"", ""sushi"", ""soy sauce""]"
ChIJS-YscH28cEgRuKeOWvzp1a8,The Bull Ring Tavern,"Bull Ring Tavern Pub, 1 Digbeth, Birmingham B5 6BH, UK",4.1,1066.0,0.68692,5,5,0,0,52.476833,-1.8926616,"[""Monday: 10:00 AM – 10:00 PM"", ""Tuesday: 10:00 AM – 10:00 PM"", ""Wednesday: 10:00 AM – 10:00 PM"", ""Thursday: 10:00 AM – 10:00 PM"", ""Friday: 10:00 AM – 10:00 PM"", ""Saturday: 10:00 AM – 10:00 PM"", ""Sunday: 10:00 AM – 10:00 PM""]","I went to this pub for a drink. I thought I will drink and come out early but the moment I went inside, I received good gesture from people. I really enjoyed my time there and I stayed for a long time. I Had 4 double shots of Jack Daniels. Someone was having birthday and all were singing and dancing. A place where locals meet every Sunday to get housed and sing the worst karaoke imaginable. Everyone seems to know each other and any transgression is forgiven. If you like, a neighborhood vagabond will shoplift per your requirements and deliver to your table. When you leave, say goodbye to the other tables, even the ones you’ve just met, and hope to see them next time. A local treasure. Music is head-splitting and there’s no food. First time travelling to Birmingham alone . Ended up here being lost after a rude taxi service, very friendly & managed to settle and assist me. Great pint of Guinness too! Thank you First time I've been in years and years,  totally changed from the old days, but it was very clean and had a spacious feeling Just opposite the market and St Martins .Dying breed, great oldschool boozer, music and sport venue.
Tuesday Thursday Sunday Karaoke, Wed Bingo. great beer
Full marks from me.",1.0,0.0,"[""Bar/Pub""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Cleanliness"", ""Experience"", ""Sound/Noise"", ""Ventilation/AC"", ""Emotional Tone"", ""Special Occasion""]","['karaoke', 'sunday', 'music', 'years', 'martins', 'settle', 'singing dancing', 'imaginable', 'people really', 'pub drink']","[""Bar/Pub"", ""Service"", ""Food Quality"", ""Atmosphere"", ""Ventilation/AC"", ""sunday"", ""pub drink"", ""singing dancing"", ""karaoke"", ""Cleanliness"", ""martins"", ""imaginable"", ""Sound/Noise"", ""Emotional Tone"", ""music"", ""Special Occasion"", ""people really"", ""years"", ""settle"", ""Experience""]"
ChIJS-YscH28cEgRwE9rxRJNN8k,wagamama birmingham bullring,"the, Bullring Shopping Centre Bullring, st martin's square, Edgbaston St, Birmingham B5 4QL, UK",4.3,1246.0,0.61118,5,4,1,0,52.4767531,-1.8940217,"[""Monday: 11:00 AM – 10:00 PM"", ""Tuesday: 11:00 AM – 10:00 PM"", ""Wednesday: 11:00 AM – 10:00 PM"", ""Thursday: 11:00 AM – 10:00 PM"", ""Friday: 11:00 AM – 11:00 PM"", ""Saturday: 11:00 AM – 11:00 PM"", ""Sunday: 11:00 AM – 10:00 PM""]","We had a great experience here. There was plenty of dishes to choose from. The food was delicious and well presented. The ramen was so fresh and full of flavour. Our waiter was very friendly, polite, and helpful. The atmosphere was nice, and the food arrived in a timely fashion. The QR code made it quick and easy to pay, and you can split the bill too. This was a very enjoyable dining experience. I was quite disappointed with my dining experience today. One of the main courses was served significantly earlier than the rest, and the second only arrived after we reminded the staff—by which time my friend had already finished eating. While I really enjoyed the honey firecracker wings, the curries were underwhelming and not to our taste.

Given the pricing, we expected a higher standard, both in terms of food and service. Unfortunately, the customer service fell short. The general manager of the store was really professional and welcoming but our waitress seemed disengaged—she placed the food and change on the table without a word and didn’t check in with us at any point during the meal. There was no sense of warmth or attentiveness, which really affected the overall experience which left a negative impression overall. It’s a shame, as we were looking forward to the meal. We visited here Friday 14th around 1pm. The food was amazing, the drinks were great and the service was 5star.
We were served by Jack and he was super attentive and friendly, he made us feel extremly welcome and as if we were the only people he was serving.
He took my Moms allergies to gluten super seriously and explained everything they would do to cater to her allergies, which is great as she is always dubious eating out due to lack of care, which had made her ill, in the past.
Food was delicious and served quickly Wagamama Birmingham truly impressed us! The food was tasty, well-presented, and fairly priced. Perfect for a relaxed evening out. Our server David was outstanding: cheerful, engaging, and couldn’t have been more helpful. His friendly vibe and great humour added a lovely energy to the whole meal. Thanks to him, we left with full bellies and big smiles. Already looking forward to our next visit! Lunch, very good rice bowl and noodles.
Kimchi perfect. Fast pay with QR code. Good service quite quick.
Initial order was a bit too slow.",0.8,0.2,"[""Chinese"", ""korean"", ""Japanese"", ""Bar/Pub""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Cleanliness"", ""Waiting Time"", ""Drinks"", ""Experience"", ""Portion Size"", ""Dietary Options"", ""Emotional Tone""]","['allergies', 'qr', 'qr code', 'code', 'looking forward', 'forward', 'dining experience', 'eating', 'served', 'experience']","[""forward"", ""experience"", ""Bar/Pub"", ""Service"", ""code"", ""korean"", ""Dietary Options"", ""Food Quality"", ""Atmosphere"", ""allergies"", ""looking forward"", ""dining experience"", ""served"", ""Waiting Time"", ""Portion Size"", ""Japanese"", ""Cleanliness"", ""qr code"", ""Emotional Tone"", ""Drinks"", ""qr"", ""eating"", ""Chinese"", ""Value"", ""Experience""]"
ChIJS49xjuG9cEgRwabZJ9q9isM,Q+ Social Box,"East Timber Yard, 112 Pershore St, Birmingham B5 6PA, UK",5.0,5.0,0.27430000000000004,5,2,0,3,52.4737093,-1.8944087,"[""Monday: 12:00 PM – 2:00 AM"", ""Tuesday: 12:00 PM – 2:00 AM"", ""Wednesday: 12:00 PM – 2:00 AM"", ""Thursday: 12:00 PM – 2:00 AM"", ""Friday: 12:00 PM – 2:00 AM"", ""Saturday: 12:00 PM – 2:00 AM"", ""Sunday: 12:00 PM – 2:00 AM""]",This is the best shop in the history of the world. A must go in Birmingham Great experience- highly recommended nan nan nan,0.4,0.0,"[""General Cuisine""]","[""Experience"", ""Emotional Tone"", ""Recommendation Tendency""]","['nan nan', 'nan', 'birmingham experience', 'experience highly', 'history', 'world', 'highly recommended', 'recommended', 'shop', 'highly']","[""nan nan"", ""recommended"", ""nan"", ""highly"", ""highly recommended"", ""history"", ""General Cuisine"", ""Recommendation Tendency"", ""experience highly"", ""shop"", ""Emotional Tone"", ""Experience"", ""birmingham experience"", ""world""]"
ChIJS5vcWoi8cEgRODX9u2KI5pg,Sushi Passion,"Great Western Arcade, Birmingham B2 5HU, UK",4.9,3786.0,0.62392,5,4,1,0,52.4818,-1.8972111,"[""Monday: 12:00 – 9:30 PM"", ""Tuesday: 12:00 – 9:30 PM"", ""Wednesday: 12:00 – 9:30 PM"", ""Thursday: 12:00 – 9:30 PM"", ""Friday: 12:00 – 10:30 PM"", ""Saturday: 12:00 – 10:30 PM"", ""Sunday: 12:00 – 9:30 PM""]","We visited Sushi Passion for lunch as an 18th birthday treat for my daughter. The waitress asked if we were celebrating a special occasion when I reserved the table. When we arrived for the meal, they had decorated the table, which was a lovely special touch. We sat at the table by the kitchen and had a wonderful conversation with Head chef Kamal and chef Ram who were great fun and provided us with some beautiful food. As good as I have tried outside of Japan. I wholly recommend you trying this restaurant. It rocks. Amazing service! Booked here for my girlfriend's birthday.
Service was great and the presentation of the food was something to see. Food was also delicious!
The staff were friendly and very knowledgeable.
Recommend coming during the week around 2-3 as it's quiet and you'll have more time to enjoy your surroundings inside. Wonderful night at sushi passion. Staff were friendly and attentive even at a busy period. We had seaweed, chicken gyoza’s and edamame for start which were all delicious. Lovely bottle of white. Main was the ‘best deal’ between 3 of us and was the perfect on all fronts. Can’t fault the experience. Although food was nice , portions were small and service was awful. No one told us about card machine not working . No option for bank transfer . They send you link to pay and there is no signal and no WiFi (open WiFi from next door but it’s not working ) . Prices have no tax in them too . Second time being at Sushi Passion and Chef Kamal, Pablau and Madhu were really accommodating. The environment is very authentic. The food was fresh and handmade in front of the customer. The service was great, everyone is very friendly. The most authentic and traditional sushi restaurant I have ever been to!!! Overall fantastic experience and food!!!",0.8,0.2,"[""Japanese""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Cleanliness"", ""Waiting Time"", ""Experience"", ""Portion Size"", ""Booking/Entry"", ""Ventilation/AC"", ""Emotional Tone"", ""Recommendation Tendency"", ""Special Occasion""]","['sushi', 'passion', 'chef', 'wifi', 'table', 'birthday', 'authentic', 'working', 'ram', 'waitress asked']","[""birthday"", ""wifi"", ""Recommendation Tendency"", ""passion"", ""Service"", ""ram"", ""Food Quality"", ""Atmosphere"", ""chef"", ""Ventilation/AC"", ""waitress asked"", ""table"", ""Waiting Time"", ""working"", ""Portion Size"", ""Japanese"", ""Cleanliness"", ""Booking/Entry"", ""Emotional Tone"", ""Special Occasion"", ""authentic"", ""Value"", ""sushi"", ""Experience""]"
ChIJS5vcWoi8cEgRZOvAXPI5HQQ,Cafe Neo.,"51 Edgbaston St, Birmingham B5 4QL, UK",4.3,257.0,0.77414,5,5,0,0,52.4763128,-1.8947289,"[""Monday: 5:00 AM – 6:00 PM"", ""Tuesday: 5:00 AM – 6:00 PM"", ""Wednesday: 5:00 AM – 6:00 PM"", ""Thursday: 5:00 AM – 6:00 PM"", ""Friday: 5:00 AM – 6:00 PM"", ""Saturday: 5:00 AM – 6:00 PM"", ""Sunday: Closed""]","Quality food, good price and friendly service. Wasn't expecting it be that good for the price tbh. Would recommend for sure. We had the Big Brekafast which was £9 with a drink. Spent 10 quids for large cod and chips with curry sauce. Initially I thought it was a bit high, but got satisfied after finishing the plate. Good quality food with fast and friendly service, will go there again soon in the future. Stopped off for breakfast before making our way to the coach station. Staff very polite and cafe itself looks clean. Food was tasty and reasonably priced for a city centre cafe. I could wax lyrical about this place for ages but I will keep it short.
This cafe is an absolute must if you fancy a good old English breakfast in the centre of Brum.
Super food, decent prices but most importantly warm, friendly and polite staff.
I love this place. Good honest food. Friendly staff. Convenient for the bull ring. My ""go to"" eatery when I'm in Birmingham",1.0,0.0,"[""Indian"", ""Cafe"", ""Fast Food"", ""Breakfast""]","[""Service"", ""Food Quality"", ""Value"", ""Cleanliness"", ""Location"", ""Portion Size"", ""Ventilation/AC"", ""Emotional Tone"", ""Recommendation Tendency""]","['cafe', 'friendly service', 'prices importantly', 'thought bit', 'station staff', 'eatery birmingham', 'soon future', 'cod chips', 'tasty reasonably', 'stopped breakfast']","[""station staff"", ""Recommendation Tendency"", ""Service"", ""stopped breakfast"", ""Breakfast"", ""eatery birmingham"", ""soon future"", ""Food Quality"", ""Ventilation/AC"", ""Portion Size"", ""Location"", ""cod chips"", ""Cleanliness"", ""Cafe"", ""tasty reasonably"", ""friendly service"", ""Emotional Tone"", ""prices importantly"", ""cafe"", ""Fast Food"", ""Indian"", ""Value"", ""thought bit""]"
ChIJS5vcWoi8cEgRsgCdrOoISGQ,Pearce's Shellfish,"The Birmingham Indoor Market, 104 Edgbaston St, Birmingham B5 4RQ, UK",4.6,48.0,0.5337400000000001,5,5,0,0,52.4761132,-1.8950856,"[""Monday: 9:00 AM – 5:30 PM"", ""Tuesday: 9:00 AM – 5:30 PM"", ""Wednesday: 9:00 AM – 5:30 PM"", ""Thursday: 9:00 AM – 5:30 PM"", ""Friday: 9:00 AM – 5:30 PM"", ""Saturday: 9:00 AM – 3:30 PM"", ""Sunday: Closed""]","I visited the stall today and was very happy   I have a visitor today and want to serve them fresh fish. It’s not an oyster bar. It’s not a restaurant. It’s one of many fishmongers in a filthy stinking market full of butchers selling every possible hoove, head and lump of unidentifiable entrails imaginable. Our reservation of shellfish for Christmas was underwhelming and overpriced. The staff could not have been less concerned despite the fact they could easily have told us other vendors just a few feet away could have fulfilled our order. Will never use again. I'm a regular customer there and love them oysters very much so fresh and big they're very tasty! So disjointed specifically asked for fresh crab to get home and find out it had been frozen  it was vile. I expected better of a well known fish monger thanks As ever excellent Oysters and Crabs from Pearce’s",1.0,0.0,"[""Bar/Pub"", ""Seafood""]","[""Service"", ""Food Quality"", ""Value"", ""Portion Size"", ""Emotional Tone""]","['oysters', 'fish', 'fresh', 'today happy', 'want serve', 'imaginable', 'fresh fish', 'fulfilled', 'shellfish', 'crabs']","[""Portion Size"", ""Emotional Tone"", ""oysters"", ""crabs"", ""Food Quality"", ""fresh"", ""imaginable"", ""shellfish"", ""Bar/Pub"", ""want serve"", ""fulfilled"", ""Value"", ""today happy"", ""Service"", ""Seafood"", ""fresh fish"", ""fish""]"
